user_url,username,current_school,user_major,hometown,gender,ethnicity,English_FL,Admission,class_of,first_gen,accepted_schools,waitlisted_schools,rejected_schools,legacy,GPA_measure,GPA,rank,num_of_Essays,num_of_Scores,num_of_Advice,num_of_ECs,num_of_Sports,num_of_schools,SAT,ACT
https://www.admitsee.com/profile-detail/42908,"Panopt1kon,",Stanford,"B.S., Biology","
Granite Bay, California",Male,Asian,Yes,Regular Decision,2017,,"Stanford, Amherst, UChicago, Cornell, Dartmouth, Duke, Northwestern, Rice, Swarthmore, UC Berkeley, UC Davis, UCLA, UCSD, USC, Vanderbilt, WashU, Williams, Yale",JHU,"Harvard, Brown, Columbia, MIT, UPenn, Princeton",No,,"4.50
GPA",,"2
Essays","18
Scores","0
Advice","3
ECs","1
Sports","25
Schools","1600
SAT",
https://www.admitsee.com/profile-detail/41581,"kelseyvanderbi,",Vanderbilt,"B.S., Child Development, Cognitive Science","
Boca Raton",Female,White Non-Hispanic,Yes,Regular Decision,2017,,"Vanderbilt, UPenn, Duke, Emory, Miami, GA Tech, FSU, Wake Forest, Northwestern",N/A,N/A,No,,"4.46
GPA",,"2
Essays","5
Scores","4
Advice","5
ECs","2
Sports","9
Schools","1470
SAT","34
ACT"
https://www.admitsee.com/profile-detail/39698,"tiffany,",Brown,B.S.,"
Basking Ridge, New Jersey",Female,Asian,Yes,"Regular Decision, Early Decision",2018,,"Brown, Columbia, Cornell, Duke, UC Berkeley, Washington, UCSD, UVA, UNC, Rutgers",N/A,"Princeton, Harvard",No,,"4.10
GPA",,"0
Essays","17
Scores","2
Advice","2
ECs","1
Sports","12
Schools","1600
SAT",
https://www.admitsee.com/profile-detail/37745,"Alex C,",Duke,"B.S., Bioengineering and Biomedical Engineering","
Eagle River",Male,Hispanic,Yes,Regular Decision,2019,,"Duke, Brown, Cal Poly, Washington, UAA, Montana, Mines",N/A,"Stanford, Harvard, Yale",No,,"4.30
GPA",,"3
Essays","12
Scores","0
Advice","2
ECs","3
Sports","11
Schools","1480
SAT","34
ACT"
https://www.admitsee.com/profile-detail/8324,"imatree16,",Stanford,"B.A., Biology","
, California",Female,"Black / African American, White Non-Hispanic",Yes,Early Action,2016,,"Stanford, UCSD, UCLA, Vanderbilt, Duke",N/A,N/A,Other Relative,,"4.50
GPA",,"0
Essays","8
Scores","0
Advice","5
ECs","1
Sports","5
Schools","1510
SAT","34
ACT"
https://www.admitsee.com/profile-detail/302286,"Sethcarter24,",Indiana,"B.A., Economics","
Seymour, Indiana",Male,"Hispanic, Native American, White Non-Hispanic",,,2019,No,"Indiana, Duke, UChicago, Notre Dame",N/A,N/A,No,,"4.50
GPA",,"0
Essays","11
Scores","0
Advice","8
ECs","2
Sports","4
Schools","1550
SAT","31
ACT"
https://www.admitsee.com/profile-detail/210380,"sarahkane23,",Duke,"B.A., Public Policy Analysis","
Cape Coral, Florida",Female,White Non-Hispanic,Yes,,2021,Yes,"Duke, FSU, Florida",N/A,N/A,No,,"5.00
GPA",,"0
Essays","11
Scores","0
Advice","1
ECs","1
Sports","3
Schools",,"32
ACT"
https://www.admitsee.com/profile-detail/105391,"Austin Ritter,",Duke,"B.S., International Relations","
Whitehouse Station, New Jersey",Male,White Non-Hispanic,,,2022,No,Duke,N/A,N/A,Parent,,"4.27
GPA",,"1
Essays","6
Scores","0
Advice","9
ECs","3
Sports","1
Schools",,"34
ACT"
https://www.admitsee.com/profile-detail/65293,"Murrz,",Duke,"B.S., Biology and Biological Sciences, Biological Engineering","
Walnut, California",Female,Asian,No,"Regular Decision, Early Decision",2019,,Duke,N/A,N/A,No,,"3.94
GPA",,"1
Essays","2
Scores","0
Advice","0
ECs","0
Sports","1
Schools","1550
SAT","35
ACT"
https://www.admitsee.com/profile-detail/48290,"NingSquared,",Duke,"B.S., Psychology","
Tokyo, Japan",Female,"Asian, Native American",No,Regular Decision,2009,,"Duke, Swarthmore, Wellesley",Harvard,"Wesleyan, Dartmouth, UPenn, Yale",No,,"3.89
GPA",,"0
Essays","4
Scores","0
Advice","0
ECs","0
Sports","8
Schools","1440
SAT",
https://www.admitsee.com/profile-detail/39465,"Duke39465,",Duke,"B.S., Accounting","
Coral Springs, Florida",Female,Hispanic,No,Regular Decision,2019,,Duke,N/A,N/A,No,,"4.50
GPA",,"1
Essays","3
Scores","0
Advice","0
ECs","0
Sports","1
Schools","1500
SAT",
https://www.admitsee.com/profile-detail/30905,"ChibiRamen,",Duke,"B.S., Bioengineering and Biomedical Engineering, Electrical Engineering Technician, , Computer Engineering","
",Female,Asian,Yes,Regular Decision,2019,,"Duke, CMU, Wellesley, NYU-Poly, Rutgers",N/A,N/A,No,,"4.00
GPA",,"2
Essays","15
Scores","2
Advice","3
ECs","1
Sports","5
Schools","1540
SAT",
https://www.admitsee.com/profile-detail/6354,"DevilQuaker,",Duke,"B.A., Political Science and Government, African American Studies","
Western Springs, Illinois",Male,Black / African American,Yes,Early Decision,2010,,"Duke, WashU, BU, U Illinois, Case, Howard, Loyola U Chicago, U Illinois","Georgetown, Macalester, UCLA, NYU, UChicago, Notre Dame, Brown",N/A,No,,"3.60
GPA",,"0
Essays","2
Scores","0
Advice","0
ECs","2
Sports","15
Schools",,"32
ACT"
https://www.admitsee.com/profile-detail/488863,"JCStanford,",Stanford,"B.S., Biology","
Highlands Ranch, Colorado",Male,Asian,,,2024,No,"Stanford, Yale, UPenn, Duke",N/A,N/A,No,,"4.61
GPA",,"1
Essays","15
Scores","3
Advice","7
ECs","2
Sports","4
Schools","1580
SAT",
https://www.admitsee.com/profile-detail/457512,"ntmakableh,",UC Davis,"B.S., Neuroscience and Neurobiology","
San Francisco, California",Female,Prefer Not to Share,,,2016,No,"UC Davis, UC Berkeley, UCLA, NYU, UCSB, UCSD, Princeton, Cornell, Duke, Brown",N/A,N/A,No,,"4.30
GPA",,"1
Essays","9
Scores","3
Advice","3
ECs","2
Sports","10
Schools","1420
SAT","31
ACT"
https://www.admitsee.com/profile-detail/336314,"bestbluedevil,",Duke,"B.A., Political Science and Government","
Dallas, Texas",Female,"Black / African American, Hispanic",,,2021,Yes,"Duke, UC Berkeley, Georgetown, SMU","Brown, Stanford",N/A,No,,"4.50
GPA",,"2
Essays","1
Scores","3
Advice","1
ECs","0
Sports","6
Schools",,"30
ACT"
https://www.admitsee.com/profile-detail/260788,"auroraross,",Duke,"B.A., Public Health","
Milwaukee, Wisconsin",Female,"Black / African American, White Non-Hispanic",,,2020,No,Duke,N/A,N/A,No,,"4.20
GPA",,"0
Essays","0
Scores","0
Advice","0
ECs","0
Sports","1
Schools",,
https://www.admitsee.com/profile-detail/65923,"juggernaut,",UPenn,"B.B.A., Biochemistry and Molecular Biology, Chemistry, , Finance","
, New York",Male,"Black / African American, White Non-Hispanic",Yes,Early Decision,2016,,"UPenn, Duke, Northwestern, Adelphi, UMich, Andrews, UCSD",N/A,N/A,Parent,,"4.49
GPA",,"2
Essays","18
Scores","4
Advice","5
ECs","1
Sports","7
Schools","1590
SAT",
https://www.admitsee.com/profile-detail/52108,"Britki,",Duke,"B.S., Bioengineering and Biomedical Engineering","
Jersey City, New Jersey",Female,Black / African American,Yes,Regular Decision,2019,,"Duke, BC, BU, Howard, JHU, New Jersey IT, NYIT, NYU, Stevens, UMBC",N/A,"Harvard, Princeton, UPenn, Yale, MIT",Both Parents + 1 more,,"3.90
GPA",,"1
Essays","12
Scores","0
Advice","4
ECs","1
Sports","15
Schools","1470
SAT",
https://www.admitsee.com/profile-detail/51796,"nkwan,",Duke,"B.A., Physics","
Moraga, California",Male,Asian,Yes,Transfer,2018,,Duke,N/A,N/A,No,,"4.21
GPA",,"1
Essays","9
Scores","0
Advice","0
ECs","0
Sports","1
Schools",,"35
ACT"
https://www.admitsee.com/profile-detail/41652,"annietewkes,",Vanderbilt,"B.A., Economics","
Greensboro, North Carolina",Female,White Non-Hispanic,Yes,Regular Decision,2016,,"Vanderbilt, Duke, WashU, BC, Wake Forest, UNC",N/A,"Georgetown, Northwestern, Emory",Parent,,"3.85
GPA",,"2
Essays","7
Scores","2
Advice","6
ECs","1
Sports","9
Schools",,"34
ACT"
https://www.admitsee.com/profile-detail/17313,"jrelkins23,",Duke,"B.S., Economics","
Scarsdale, New York",Male,White Non-Hispanic,Yes,Regular Decision,2016,,Duke,N/A,N/A,Both Parents,,"4.00
GPA",,"1
Essays","1
Scores","0
Advice","0
ECs","0
Sports","1
Schools","1580
SAT",
https://www.admitsee.com/profile-detail/13660,"wjzhang92,",UPenn,"B.S., Systems Science and Theory, Systems Engineering","
San Diego, California",Male,Asian,Yes,Regular Decision,2014,,"UPenn, UC Berkeley, Northwestern, UCLA, UCSD, Duke",N/A,"Harvard, Yale, Stanford, Cornell, MIT",No,,"4.40
GPA",,"0
Essays","19
Scores","1
Advice","3
ECs","1
Sports","11
Schools","1540
SAT",
https://www.admitsee.com/profile-detail/10252,"JoshSC,",Duke,"B.S., Civil Engineering","
Gray Court, South Carolina",Male,Black / African American,Yes,,2017,,"Duke, Kenyon, Rice, UPenn, W&L U, Furman, SC, Clemson",N/A,N/A,No,,"3.60
GPA",,"1
Essays","1
Scores","0
Advice","0
ECs","0
Sports","8
Schools","1440
SAT",
https://www.admitsee.com/profile-detail/287820,"sheak79777,",Sacred Heart,"B.A., Marketing","
Norwood, Massachusetts",Female,White Non-Hispanic,,,2019,No,"Sacred Heart, Bryant, Assumption",N/A,N/A,No,,"3.80
GPA",,"3
Essays","2
Scores","1
Advice","0
ECs","4
Sports","3
Schools","1150
SAT",
https://www.admitsee.com/profile-detail/194894,"kmbren97,",Brown,"B.A., Computational and Applied Mathematics","
Pompton Lakes, New Jersey",Female,White Non-Hispanic,Yes,,2020,Yes,"Brown, Northeastern, Providence, Villanova, Fordham, College of NJ, RPI, Bryant, BC",N/A,N/A,No,,"4.50
GPA",,"1
Essays","12
Scores","1
Advice","6
ECs","2
Sports","9
Schools","1490
SAT",
https://www.admitsee.com/profile-detail/365131,"studentlikeyou,",Stanford,"B.A., Political Science and Government","
San Jose, California",Male,Asian,,,2022,No,"Stanford, Princeton, UC Berkeley, UCLA","Harvard, UCSD, UCSC","Yale, Brown",No,,"4.00
GPA",,"20
Essays","12
Scores","15
Advice","9
ECs","1
Sports","9
Schools","1590
SAT",
https://www.admitsee.com/profile-detail/314226,"banbanana,",Princeton,"B.S., Chemical Engineering","
Mesa, Arizona",Female,Asian,,,2021,No,"Princeton, Arizona State, NAU",Rice,N/A,No,,"4.00
GPA",,"3
Essays","20
Scores","8
Advice","6
ECs","0
Sports","4
Schools","1600
SAT",
https://www.admitsee.com/profile-detail/220823,"stanford2020,",Stanford,"B.S., Computer Science, Mathematics","
London, United Kingdom",Female,Asian,Yes,Regular Decision,2020,No,"Stanford, Princeton, MIT, UC Berkeley, Columbia",N/A,"Harvard, Yale, UPenn",No,,"4.00
GPA",,"11
Essays","10
Scores","11
Advice","6
ECs","1
Sports","8
Schools","1570
SAT",
https://www.admitsee.com/profile-detail/44936,"spacelover17,",Princeton,"B.A., Astronomy and Astrophysics","
Cleveland, Ohio",Female,Asian,Yes,Regular Decision,2019,No,"Princeton, CalTech, Columbia, UPenn, Amherst, BU, Case, Ohio State, UMich",Swarthmore,"MIT, Stanford, Harvard, Yale, UChicago",No,,"4.42
GPA",,"6
Essays","13
Scores","12
Advice","8
ECs","0
Sports","15
Schools","1600
SAT","36
ACT"
https://www.admitsee.com/profile-detail/10571,"TheyCallMeMrTi,",Princeton,"B.S., Chemical Engineering, Biological Engineering","
New City, New York",Male,Prefer Not to Share,Yes,Regular Decision,2017,,"Princeton, CMU, Columbia, Cornell, Stanford, Brown, Dartmouth, UPenn",N/A,"Harvard, Yale",No,,"4.20
GPA",,"3
Essays","16
Scores","7
Advice","7
ECs","2
Sports","10
Schools","1600
SAT",
https://www.admitsee.com/profile-detail/57820,"HCC7,",MIT,"B.S., Computer Science","
Jim Thorpe, Pennsylvania",Other,White Non-Hispanic,Yes,Regular Decision,2018,,"MIT, Cornell, Princeton, Brown, CalTech, RPI","Harvard, CMU, UPenn, UChicago","Columbia, Stanford",No,,"4.40
GPA",,"5
Essays","7
Scores","5
Advice","4
ECs","1
Sports","12
Schools","1560
SAT",
https://www.admitsee.com/profile-detail/47498,"MelitaRenee,",Princeton,"B.A., International Relations and National Security Studies","
Knoxville, Tennessee",Female,White Non-Hispanic,Yes,Early Action,2020,,"Princeton, Tennessee",N/A,N/A,No,,"4.30
GPA",,"3
Essays","16
Scores","3
Advice","10
ECs","0
Sports","2
Schools","1450
SAT","31
ACT"
https://www.admitsee.com/profile-detail/43717,"admeliora,",Princeton,"B.A., Comparative Literature","
Acton, Massachusetts",Female,Asian,,,2021,No,"Princeton, Vanderbilt, Cornell, Amherst, Rice, Georgetown, UVA, UC Berkeley, UCLA, Emory, UNC, UMich, Pitt","Harvard, Williams",Yale,No,,"4.75
GPA",,"4
Essays","9
Scores","2
Advice","2
ECs","0
Sports","16
Schools","1580
SAT",
https://www.admitsee.com/profile-detail/27527,"hkjung,",Princeton,"B.S., Computer Science","
Irvine, California",Female,Asian,No,Early Action,2018,No,"Princeton, Brown, UC Berkeley",Stanford,Harvard,No,,"4.00
GPA",,"3
Essays","16
Scores","5
Advice","9
ECs","1
Sports","5
Schools","1580
SAT",
https://www.admitsee.com/profile-detail/361633,"ninabien,",Princeton,"B.A., Neuroscience","
Hasbrouck Heights, New Jersey",Female,"Asian, White Non-Hispanic",,,2021,Yes,"Princeton, Rutgers",Yale,N/A,No,,"4.50
GPA",,"6
Essays","9
Scores","5
Advice","9
ECs","0
Sports","3
Schools","2010
SAT",
https://www.admitsee.com/profile-detail/199526,"ruben20,",Princeton,"B.S., Computer Science","
San Antonio, Texas",Male,Hispanic,Yes,Regular Decision,2020,,"Princeton, MIT, Rice, Williams, Pomona, UT San Antonio, UT Austin",N/A,"Stanford, Columbia, Yale, Harvard",No,,"4.00
GPA",,"6
Essays","14
Scores","11
Advice","7
ECs","0
Sports","11
Schools","1500
SAT","34
ACT"
https://www.admitsee.com/profile-detail/71249,"annajustine19,",Princeton,"B.A., Comparative Literature","
Heisdorf, Luxembourg",Female,White Non-Hispanic,Yes,Early Action,2018,,Princeton,N/A,N/A,No,,"3.95
GPA",,"3
Essays","15
Scores","9
Advice","6
ECs","0
Sports","1
Schools","1580
SAT",
https://www.admitsee.com/profile-detail/56941,"GoStanford2016,",Stanford,"B.A., Liberal Arts and Humanities, Biology and Biological Sciences","
San Jose, California",Female,Asian,Yes,Regular Decision,2016,Yes,"Stanford, Princeton, UC Berkeley, UC Davis, UC Irvine, UCLA, UCSD, UCSB, U San Fran",N/A,Harvard,No,,"4.50
GPA",,"4
Essays","15
Scores","5
Advice","4
ECs","1
Sports","10
Schools","1560
SAT",
https://www.admitsee.com/profile-detail/55841,"timthebeaver,",MIT,"B.S., Computer Science, Electrical and Communications Engineering, , Business Management","
Hong Kong, Wisconsin, Hong Kong",Male,Asian,No,Regular Decision,2019,,"MIT, Princeton","Harvard, UPenn, UChicago, Northwestern","CalTech, Columbia, Yale, Stanford",Sibling,,"4.00
GPA",,"3
Essays","26
Scores","3
Advice","8
ECs","0
Sports","10
Schools","1550
SAT","35
ACT"
https://www.admitsee.com/profile-detail/12538,"gobigred288,",Cornell,"B.S., Biology","
Rocklin, United Arab Emirates",Female,White Non-Hispanic,No,Regular Decision,2018,No,"Cornell, NYU, UC Berkeley, UCLA, UCSB, UC Davis, Princeton",N/A,"Brown, Harvard, Yale, Columbia",No,,"4.50
GPA",,"4
Essays","12
Scores","12
Advice","4
ECs","2
Sports","11
Schools","1420
SAT","31
ACT"
https://www.admitsee.com/profile-detail/305268,"veome.mathur,",Princeton,"B.A., Physics","
Jaipur, India",Male,Asian,,,2021,No,"Princeton, UCLA, Rice, CMU, Illinois, UCSB, UCSC","UChicago, Cornell",N/A,No,,"4.50
GPA",,"8
Essays","9
Scores","6
Advice","5
ECs","0
Sports","9
Schools","1560
SAT",
https://www.admitsee.com/profile-detail/284500,"DartmouthWV,",Dartmouth,"B.A., Mathematics","
Huntington, West Virginia",Male,White Non-Hispanic,,,2020,No,"Dartmouth, Princeton, Brown, Amherst, W&L U, Swarthmore, Northeastern, Case, Wesleyan, Vassar, Marshall , Oklahoma U",Yale,"Oberlin, Olin",No,,"4.20
GPA",,"11
Essays","6
Scores","1
Advice","3
ECs","1
Sports","15
Schools","1520
SAT","34
ACT"
https://www.admitsee.com/profile-detail/211769,"justin.tran.jt,",Princeton,"B.S., Electrical and Electronics Engineering","
Beaverton, Oregon",Male,Asian,Yes,Early Action,2020,Yes,"Princeton, USC",N/A,Harvey Mudd,Sibling,,"4.50
GPA",,"5
Essays","16
Scores","9
Advice","3
ECs","2
Sports","3
Schools","1460
SAT","34
ACT"
https://www.admitsee.com/profile-detail/159476,"Maria4m,",Princeton,"B.A., Bioengineering and Biomedical Engineering","
Brooklyn, New York",Female,Asian,No,Regular Decision,2019,Yes,"Princeton, Union, Wellesley, Barnard, Stony Brook, Binghamton, Smith, Bryn Mawr, SUNY Oneonta, SUNY Geneseo, Hunter, St. John's, Brooklyn College, Queens, CUNY City, Baruch",N/A,N/A,No,,"4.00
GPA",,"5
Essays","8
Scores","6
Advice","0
ECs","1
Sports","16
Schools","1530
SAT",
https://www.admitsee.com/profile-detail/70163,"lindsay.e,",Princeton,"B.A., English","
Los Angeles, California",Female,Asian,Yes,Early Action,2021,No,"Princeton, Columbia, UC Berkeley, UCLA, UVA, UMich",N/A,"Harvard, Yale",No,,"4.30
GPA",,"11
Essays","11
Scores","14
Advice","3
ECs","1
Sports","8
Schools","1550
SAT",
https://www.admitsee.com/profile-detail/47537,"rodmoretti,",Princeton,"B.A., Economics","
Buford, Georgia",Male,Hispanic,No,Regular Decision,2019,,"Princeton, Columbia, GA Tech, Northwestern, UGA",N/A,"Harvard, Yale, UPenn, WashU",Both Parents + 2 more,,"4.00
GPA",,"10
Essays","11
Scores","1
Advice","8
ECs","1
Sports","9
Schools","1440
SAT","35
ACT"
https://www.admitsee.com/profile-detail/33877,"Bread Head,",Princeton,"B.S., Chemical Engineering","
South Pasadena, California",Female,Prefer Not to Share,Yes,Early Action,2020,,Princeton,N/A,MIT,Both Parents,,"4.00
GPA",,"8
Essays","13
Scores","3
Advice","5
ECs","2
Sports","2
Schools","1600
SAT",
https://www.admitsee.com/profile-detail/22493,"Zach77,",Georgetown,"B.S., Economics and Econometrics","
Los Angeles, California",Male,White Non-Hispanic,Yes,"Regular Decision, Early Action",2016,,"Georgetown, Princeton, Middlebury, Emory",N/A,"Harvard, Yale, Dartmouth, JHU",No,,"4.00
GPA",,"3
Essays","4
Scores","9
Advice","6
ECs","1
Sports","8
Schools",,"33
ACT"
https://www.admitsee.com/profile-detail/459280,"camrynstafford,",Princeton,"B.A., Political Science and Government","
Dallas, Texas",Female,"Black / African American, Native American",,,2023,No,"Princeton, Columbia, Fordham, Indiana, NYU, UT Austin, UMich",N/A,N/A,No,,"4.25
GPA",,"4
Essays","7
Scores","3
Advice","11
ECs","1
Sports","7
Schools","1330
SAT",
https://www.admitsee.com/profile-detail/171828,"Yale171828,",Yale,"B.S., Biochemistry and Molecular Biology","
New York, New York, Malaysia",Male,Asian,Yes,Early Action,2016,,"Yale, Princeton, Stanford, Binghamton",N/A,N/A,No,,"4.00
GPA",,"1
Essays","4
Scores","5
Advice","1
ECs","1
Sports","4
Schools","1590
SAT",
https://www.admitsee.com/profile-detail/66491,"z.subha,",Yale,"B.S., Biochemistry and Molecular Biology","
Atlantic City, New Jersey",Female,Asian,No,Regular Decision,2019,,"Yale, Princeton, Cornell, NYU, UPenn, Rutgers, Drexel, College of NJ, BU, BC",N/A,JHU,No,,"4.39
GPA",,"4
Essays","12
Scores","0
Advice","10
ECs","1
Sports","11
Schools","1480
SAT",
https://www.admitsee.com/profile-detail/12368,"akashlevy,",Princeton,"B.S., Computer Science","
Pittsburgh, Pennsylvania",Male,"Asian, White Non-Hispanic",Yes,Regular Decision,2018,No,"Princeton, Pitt, CMU, UC Berkeley, Cornell","Harvard, CalTech","MIT, Yale, Stanford, UPenn",No,,"4.00
GPA",,"3
Essays","15
Scores","3
Advice","5
ECs","0
Sports","11
Schools","1560
SAT","34
ACT"
https://www.admitsee.com/profile-detail/8257,"brownandproud,",Stanford,"B.A., Sociology","
Orange County, California",Male,Hispanic,No,Regular Decision,2015,,"Stanford, Princeton, UCSC, Santa Clara",N/A,Yale,Sibling,,"4.20
GPA",,"2
Essays","10
Scores","4
Advice","1
ECs","3
Sports","5
Schools","1390
SAT",
https://www.admitsee.com/profile-detail/493934,"konstantinarsv,",MIT,"B.S., Mathematics","
Volos, Greece",Female,White Non-Hispanic,,,2025,No,"MIT, Princeton, Rice, Colby","Stanford, Columbia, Williams, Pomona, Vassar","Harvard, Dartmouth, UPenn, UChicago, Northwestern, Vanderbilt, Yale, NYU, Amherst, Colgate",No,,"3.92
GPA",,"5
Essays","1
Scores","3
Advice","9
ECs","2
Sports","19
Schools","1460
SAT",
https://www.admitsee.com/profile-detail/488642,"miranathan,",Princeton,"B.A., Public Health","
Princeton, New Jersey",Female,Asian,,,2024,No,"Princeton, Columbia, Cornell, Georgetown, USC, Emory, UVA, UNC, Northeastern, GWU",Dartmouth,"Tufts, Northwestern, Brown, UPenn, Vanderbilt",No,,"4.34
GPA",,"4
Essays","4
Scores","4
Advice","0
ECs","0
Sports","16
Schools","1560
SAT",
https://www.admitsee.com/profile-detail/338330,"rhasbun,",Princeton,"B.A., Mathematics","
tegucigalpa, Honduras",Male,Hispanic,,,2021,No,"Princeton, Columbia",N/A,Harvard,No,,"4.28
GPA",,"3
Essays","4
Scores","3
Advice","0
ECs","0
Sports","3
Schools",,"32
ACT"
https://www.admitsee.com/profile-detail/109530,"majin,",MIT,"B.S., Computer Science","
Raleigh, North Carolina",Female,Asian,Yes,Regular Decision,2016,Yes,"MIT, Princeton, Cornell, NYU, UMich, UT Austin, Illinois, UNC, CMU",N/A,Stanford,No,,"4.50
GPA",,"4
Essays","11
Scores","5
Advice","4
ECs","1
Sports","10
Schools","1550
SAT","36
ACT"
https://www.admitsee.com/profile-detail/46879,"alegnaleon,",MIT,"B.S., Computer Science, Economics, , Electrical and Communications Engineering, , Industrial and Product Design","
Singapore, Singapore",Female,Asian,Yes,Regular Decision,2018,,"MIT, UC Berkeley, Yale, Princeton, Stanford, Cornell, UPenn, Yale-NUS",Duke,"Harvard, Columbia",No,,"4.50
GPA",,"9
Essays","11
Scores","5
Advice","8
ECs","0
Sports","11
Schools","1560
SAT",
https://www.admitsee.com/profile-detail/43514,"saprmarks,",Princeton,B.A.,"
New York",Male,"Asian, White Non-Hispanic",Yes,Regular Decision,2019,,"Princeton, GA Tech, CalTech, UChicago",N/A,"MIT, Harvard, Yale, Stanford",No,,"4.50
GPA",,"10
Essays","18
Scores","5
Advice","5
ECs","0
Sports","8
Schools","1580
SAT","34
ACT"
https://www.admitsee.com/profile-detail/21363,"Cornellian,",Cornell,"B.S., Mechanical Engineering","
Tarzana, California",Male,White Non-Hispanic,No,Regular Decision,2018,,"Cornell, Princeton, MIT, UCLA, UCSB, Northwestern, USC, Stanford, JHU, Tufts, Case, UPenn","UC Davis, UCSD","Duke, UC Berkeley",Parent,,"4.30
GPA",,"4
Essays","8
Scores","9
Advice","4
ECs","3
Sports","16
Schools",,"34
ACT"
https://www.admitsee.com/profile-detail/11055,"Nikki107,",MIT,"B.S., Computer Engineering","
Saugus, Massachusetts",Female,Asian,Yes,Early Action,2017,Yes,"MIT, Princeton, Northeastern, BU, Stony Brook, UMass, Stevens","Harvard, Yale, Vanderbilt",Oxford,No,,"4.40
GPA",,"3
Essays","15
Scores","2
Advice","6
ECs","3
Sports","11
Schools","1550
SAT","33
ACT"
https://www.admitsee.com/profile-detail/334180,"PrincetonChemE,",Princeton,"B.S., Chemical Engineering","
Lyndhurst, New Jersey",Female,Hispanic,,,2021,No,"Princeton, MIT, Northwestern, Notre Dame, USC","UPenn, Stanford, Columbia",N/A,No,,"3.98
GPA",,"5
Essays","11
Scores","0
Advice","5
ECs","0
Sports","8
Schools","1470
SAT",
https://www.admitsee.com/profile-detail/318365,"Princetonian21,",Princeton,"B.A., Mathematics","
Tegucigalpa, Honduras",Male,Hispanic,,,2021,No,Princeton,N/A,N/A,No,,"4.00
GPA",,"2
Essays","3
Scores","1
Advice","1
ECs","0
Sports","1
Schools",,"32
ACT"
https://www.admitsee.com/profile-detail/239483,"senatore,",Princeton,"B.A., International Relations","
Sparta, New Jersey",Female,White Non-Hispanic,,,2020,No,Princeton,N/A,N/A,No,,"3.97
GPA",,"4
Essays","14
Scores","1
Advice","7
ECs","0
Sports","1
Schools","1550
SAT",
https://www.admitsee.com/profile-detail/122332,"rimshamalik,",Princeton,"B.A., Ecology and Evolutionary Biology","
Brooklyn, New York, Pakistan",Female,Asian,No,Regular Decision,2020,Yes,"Princeton, Dartmouth, Rochester, Smith, Wellesley, Holyoke, SUNY Geneseo, Stony Brook, Binghamton, SUNY Oneonta, Macaulay Honors, Skidmore",Columbia,"Cornell, Yale, Lafayette, Duke",Sibling,,"4.00
GPA",,"3
Essays","4
Scores","1
Advice","1
ECs","0
Sports","17
Schools","1490
SAT",
https://www.admitsee.com/profile-detail/58405,"bkirkpatrick,",Davidson,"B.A., History","
Nashville, Tennessee",Female,White Non-Hispanic,No,"Regular Decision, Accepted From Waitlist",2019,,"Davidson, Princeton, Vanderbilt, Wake Forest, UVA, UNC, William & Mary, Richmond, Rhodes, Alabama",N/A,N/A,Both Parents,,"4.50
GPA",,"2
Essays","17
Scores","0
Advice","6
ECs","0
Sports","10
Schools","1600
SAT",
https://www.admitsee.com/profile-detail/9731,"LivNJ,",Emory,B.S.,"
Chatham, New Jersey",Female,Hispanic,No,Regular Decision,2017,,"Emory, Richmond, Rutgers, NYU, Amherst, Princeton, Barnard",N/A,"Trinity, Wake Forest, JHU, Vanderbilt, BC, Williams",Both Parents,,"3.40
GPA",,"4
Essays","6
Scores","1
Advice","2
ECs","0
Sports","13
Schools","1340
SAT","32
ACT"
https://www.admitsee.com/profile-detail/227051,"alannaw,",Princeton,"B.A., Economics","
Santa Cruz, California",Female,White Non-Hispanic,Yes,Regular Decision,2016,,"Princeton, UChicago, Pomona, Rice, UC Berkeley, UCSD, UC Davis, ColoradoC, Macalester",N/A,"Harvard, Brown, Amherst, Claremont (CMC)",Parent,,"4.43
GPA",,"4
Essays","11
Scores","4
Advice","6
ECs","3
Sports","13
Schools","1580
SAT",
https://www.admitsee.com/profile-detail/208264,"DrDorias,",Princeton,"B.S., Economics","
Los Alamitos, California",Male,,Yes,Regular Decision,2020,,"Princeton, Williams, Northwestern, UC Berkeley, UCLA, USC, UC Irvine, UCSD",N/A,"JHU, Pomona, MIT, Harvard, Yale, Brown, Columbia, Stanford, UChicago",Both Parents,,"4.50
GPA",,"3
Essays","11
Scores","2
Advice","7
ECs","0
Sports","17
Schools","1570
SAT",
https://www.admitsee.com/profile-detail/71300,"stephanie96,",Princeton,"B.S., Computer Science",,Female,Asian,,Early Action,2018,,"Princeton, Northeastern, Arizona",N/A,N/A,No,,"4.00
GPA",,"1
Essays","14
Scores","5
Advice","3
ECs","0
Sports","3
Schools","1510
SAT","35
ACT"
https://www.admitsee.com/profile-detail/22297,"francesca.rael,",UCLA,"B.A., Political Science and Government","
, California",Female,Hispanic,Yes,Regular Decision,2019,,"UCLA, Yale, Princeton, UC Berkeley, USC",N/A,"Stanford, Amherst, Brown",No,,"4.30
GPA",,"5
Essays","8
Scores","2
Advice","3
ECs","3
Sports","8
Schools","1450
SAT",
